ID_UF;ID;cas2008;cas2009;cas2010;cas2011;cas2012;cas2013;cas2014;cas2015;cas2016;cas2017;cas2018;pop2008;pop2009;pop2010;pop2011;pop2012;pop2013;pop2014;pop2015;pop2016;pop2017;pop2018;tx2008;tx2009;tx2010;tx2011;tx2012;tx2013;tx2014;tx2015;tx2016;tx2017;tx2018;Ano1;Ano2;Ano3 ;Ano4;Ano5;Ano6;Ano7;Ano8;Ano9;Ano10;Ano11;tx2008na
53;53001;617;745;630;710;786;656;706;535;541;405;340;2557158;2606885;2562963;2609998;2648532;2789761;2852372;2914830;2977216;3039444;2974703;0,2413;0,2858;0,245809;0,272031;0,296768;0,235146;0,247513;0,183544;0,181713;0,133248;0,114297;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;0,241283
25;25015;7;4;14;7;14;16;14;20;13;14;19;119323;119255;116502;116249;115923;117339;116437;116235;116041;115853;116122;0,0587;0,0335;0,12017;0,060216;0,12077;0,136357;0,120237;0,172065;0,112029;0,120843;0,163621;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;0,58664
26;26012;45;63;44;47;52;41;57;80;83;163;110;223634;223796;216408;216861;217310;222423;222853;223270;223671;224060;224665;0,2012;0,2815;0,20332;0,216729;0,239289;0,184333;0,255774;0,358311;0,371081;0,727484;0,489618;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;0,21222
23;23033;13;22;13;14;16;10;8;20;15;17;27;95304;96106;99871;100636;101356;103224;103818;104391;104941;105469;106150;0,1364;0,2289;0,130168;0,139115;0,157859;0,096877;0,077058;0,191587;0,142937;0,161185;0,254357;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;0,13646
29;29027;5;16;11;11;12;30;22;16;18;17;19;240771;240423;235843;234473;233819;245277;244234;243257;242336;241479;229193;0,0208;0,0665;0,046641;0,046914;0,051322;0,122311;0,090078;0,065774;0,074277;0,070399;0,0829;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;0,2767
43;43022;2;7;5;3;4;13;9;6;18;11;11;157985;157916;152980;152643;152323;157451;157401;157353;157307;157266;153037;0,0127;0,0443;0,032684;0,019654;0,02626;0,082565;0,057179;0,038131;0,114426;0,069945;0,071878;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;0,12659
32;32012;47;33;41;45;37;40;46;35;45;50;55;340923;343725;332276;333842;335435;357602;360232;362816;365336;367793;358974;0,1379;0,0960;0,123391;0,134794;0,110305;0,111856;0,127695;0,096468;0,123174;0,135946;0,153214;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;0,137861
25;25002;0;8;10;7;13;13;12;17;21;27;30;168609;169621;167970;168822;169640;173641;174671;175657;176608;177519;176520;NA;0,0472;0,059534;0,041464;0,076633;0,074867;0,068701;0,09678;0,118907;0,152096;0,169952;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;
43;43028;12;16;6;13;5;15;6;14;11;17;14;130912;131541;130470;130971;131476;136299;136860;137392;137892;138365;138673;0,0917;0,1216;0,045988;0,099259;0,03803;0,110052;0,04384;0,101898;0,079773;0,122863;0,100957;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;0,91665
15;15011;33;42;56;53;74;78;101;86;105;137;129;412971;418678;437256;443710;449907;460628;466929;473045;478943;484618;492940;0,0799;0,1003;0,128071;0,119447;0,164478;0,169334;0,216307;0,181801;0,219233;0,282697;0,261695;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;0,7999
43;43030;15;15;11;11;7;15;12;7;8;10;9;188179;187397;185124;184243;183559;189590;189297;189021;188762;188515;181904;0,0797;0,0800;0,05942;0,059704;0,038135;0,079118;0,063392;0,037033;0,042381;0,053046;0,049477;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;0,79711
43;43031;5;10;13;7;3;13;5;6;15;20;6;173749;173706;173819;173898;173987;180078;180372;180648;180911;181158;178620;0,0288;0,0576;0,07479;0,040253;0,017243;0,072191;0,02772;0,033214;0,082914;0,110401;0,033591;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;0,28777
43;43029;26;23;16;18;33;24;26;26;39;40;21;368556;367017;364352;363020;361829;373791;373335;372906;372500;372113;359877;0,0705;0,0627;0,043914;0,049584;0,091203;0,064207;0,069643;0,069723;0,104698;0,107494;0,058353;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;0,7546
25;25017;105;167;190;188;190;192;179;177;157;184;127;498947;502159;502767;505690;508606;521407;525030;528512;531857;535073;531514;0,2104;0,3326;0,377909;0,371769;0,37357;0,368234;0,340933;0,334903;0,295192;0,343878;0,23894;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;0,21443
35;35032;244;265;244;231;190;211;263;213;215;230;195;2573019;2608081;2632199;2663241;2694521;2822880;2858848;2893802;2927990;2961393;3012680;0,0948;0,1016;0,092698;0,086736;0,070513;0,074746;0,091995;0,073606;0,073429;0,077666;0,064726;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;0,9483
31;31045;8;7;3;8;12;12;10;9;13;13;12;115461;116377;111793;112243;112706;116606;117153;117675;118175;118649;117567;0,0693;0,0601;0,026835;0,071274;0,106472;0,102911;0,085358;0,076482;0,110006;0,109567;0,102069;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;0,69287
50;50004;146;154;109;110;106;82;117;99;113;86;53;827433;837325;874205;885360;896489;928198;941361;954197;966860;979364;993101;0,1764;0,1839;0,124685;0,124243;0,118239;0,088343;0,124288;0,103752;0,116873;0,087812;0,053368;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;0,176449
22;22004;5;2;6;4;4;5;10;3;3;10;12;227193;228634;220421;221112;221794;223416;223752;224045;224301;224527;227896;0,0220;0,0087;0,027221;0,01809;0,018035;0,02238;0,044692;0,01339;0,013375;0,044538;0,052656;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;0,228
42;42010;7;8;10;11;10;10;19;21;20;12;8;298246;299345;284169;284060;283996;288367;288227;288088;287951;287813;286503;0,0235;0,0267;0,03519;0,038724;0,035212;0,034678;0,06592;0,072894;0,069456;0,041694;0,027923;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;0,23471
35;35049;5;5;6;1;4;3;2;1;4;0;2;68334;68662;68925;69196;69517;72166;72563;72950;73330;73698;74027;0,0732;0,0728;0,087051;0,014452;0,05754;0,041571;0,027562;0,013708;0,054548;NA;0,027017;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;0,7317
33;33003;196;262;194;165;204;191;229;177;281;190;244;560993;564172;587762;592796;597456;602872;606552;610105;613544;616861;633215;0,3494;0,4644;0,330066;0,278342;0,341448;0,316817;0,377544;0,290114;0,457995;0,308011;0,385335;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;0,34938
51;51010;12;6;3;5;6;5;7;8;6;11;10;95478;97072;99084;100977;102483;105035;106676;108272;109827;111341;114602;0,1257;0,0618;0,030277;0,049516;0,058546;0,047603;0,065619;0,073888;0,054631;0,098796;0,087259;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;0,125683
23;23012;9;17;12;15;13;16;22;20;20;39;66;126395;127790;124708;125692;126657;129053;129858;130632;131374;132087;132926;0,0712;0,1330;0,096225;0,119339;0,102639;0,12398;0,169416;0,153102;0,152237;0,29526;0,496517;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;0,7125
42;42006;11;9;6;8;6;13;11;5;16;13;10;246293;247489;243782;244607;245439;251223;252359;253491;254609;255720;255950;0,0447;0,0364;0,024612;0,032706;0,024446;0,051747;0,043589;0,019725;0,062841;0,050837;0,03907;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;0,44662
33;33006;7;2;7;2;3;3;10;4;3;4;0;63633;64092;62937;63299;63622;63992;64211;64420;64624;64645;66312;0,1100;0,0312;0,111222;0,031596;0,047154;0,046881;0,155737;0,062093;0,046422;0,061876;NA;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;0,116
35;35044;7;2;5;3;5;2;3;6;3;7;8;139676;139318;135061;134543;134032;137613;137152;136702;136264;135834;134144;0,0501;0,0144;0,03702;0,022298;0,037305;0,014534;0,021874;0,043891;0,022016;0,051533;0,059637;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;0,5116
31;31011;13;12;5;3;3;3;11;10;14;12;8;204361;205930;197510;198297;199054;205877;206785;207654;208481;209267;207213;0,0636;0,0583;0,025315;0,015129;0,015071;0,014572;0,053195;0,048157;0,067152;0,057343;0,038608;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;0,63613
14;14003;6;3;2;3;4;6;11;6;6;1;13;37924;38673;41874;42776;43635;45348;46161;46961;47747;48518;50692;0,1582;0,0776;0,047762;0,070133;0,09167;0,13231;0,238296;0,127766;0,125662;0,020611;0,256451;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;0,158211
35;35054;63;76;57;47;40;48;69;79;58;29;46;272218;276863;281778;286165;290406;305417;310240;314926;319511;323991;331301;0,2314;0,2745;0,202287;0,164241;0,137738;0,157162;0,222408;0,250853;0,181527;0,089509;0,138847;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;0,231432
31;31040;15;16;14;28;28;21;31;30;31;31;25;254474;255683;253455;254424;255385;264130;265282;266390;267441;268439;265774;0,0589;0,0626;0,055237;0,110053;0,109638;0,079506;0,116857;0,112617;0,115913;0,115482;0,094065;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;0,58945
43;43009;10;8;13;9;21;9;7;20;27;27;12;163750;164096;159981;160037;160112;165713;165976;166225;166464;166689;164332;0,0611;0,0488;0,08126;0,056237;0,131158;0,054311;0,042175;0,120319;0,162197;0,161978;0,073023;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;0,6169
28;28002;5;12;7;10;10;22;42;32;25;43;12;66038;66462;68458;69062;69595;72157;72766;73362;73944;74511;74077;0,0757;0,1806;0,102252;0,144797;0,143688;0,304891;0,577193;0,436193;0,338094;0,577096;0,161994;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;0,75714
23;23032;109;104;103;112;197;177;204;163;186;203;160;523136;528398;534228;539267;544222;555282;559490;563528;567407;571126;574588;0,2084;0,1968;0,192802;0,207689;0,361985;0,318757;0,364618;0,289249;0,327807;0,355438;0,27846;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;0,28359
25;25010;10;7;11;15;17;12;19;22;22;17;39;123334;124252;121544;122169;122849;125775;126540;127274;127710;128386;127644;0,0811;0,0563;0,090502;0,122781;0,138381;0,095408;0,15015;0,172855;0,172265;0,132413;0,305537;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;0,8181
25;25011;5;4;10;5;5;7;11;12;17;18;8;63789;64122;63707;63994;64197;65654;66005;66344;66666;66978;66642;0,0784;0,0624;0,156969;0,078132;0,077885;0,10662;0,166654;0,180875;0,255003;0,268745;0,120044;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;0,78383
23;23030;6;7;7;8;13;6;8;8;11;18;7;58700;58818;56871;56901;56914;57601;57579;57557;57537;57516;57967;0,1022;0,1190;0,123086;0,140595;0,228415;0,104165;0,13894;0,138993;0,191181;0,312956;0,120758;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;0,12215
23;23015;5;7;16;19;37;42;44;33;27;60;46;133225;135038;134149;135650;137114;140101;141358;142564;143723;144833;145668;0,0375;0,0518;0,11927;0,140066;0,269848;0,299784;0,311266;0,231475;0,187861;0,41427;0,315787;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;0,3753
50;50005;2;6;3;6;6;2;3;3;0;4;4;57211;58198;60275;61323;63883;66525;67727;68900;70055;71197;72386;0,0350;0,1031;0,049772;0,097843;0,093922;0,030064;0,044295;0,043541;NA;0,056182;0,055259;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;0,34958
15;15008;89;105;115;125;103;85;101;146;187;207;264;273359;277953;295009;300299;305405;314158;319481;324645;329626;334419;339469;0,3256;0,3778;0,389819;0,416252;0,337257;0,270564;0,316138;0,449722;0,56731;0,618984;0,777685;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;0,325579
31;31066;3;2;3;4;6;6;6;5;8;10;15;218104;219011;216634;217305;217985;225298;226150;226963;227740;228478;225862;0,0138;0,0091;0,013848;0,018407;0,027525;0,026631;0,026531;0,02203;0,035128;0,043768;0,066412;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;0,13755
52;52017;7;10;8;8;13;9;17;37;44;37;18;139493;141552;147191;149509;151663;159001;161563;164075;166524;168906;173682;0,0502;0,0706;0,054351;0,053508;0,085716;0,056603;0,105222;0,225507;0,264226;0,219057;0,103638;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;0,5182
35;35005;6;5;8;2;6;11;5;9;0;3;4;223788;225839;221505;222975;224432;233562;235304;237001;238658;240278;242192;0,0268;0,0221;0,036117;0,00897;0,026734;0,047097;0,021249;0,037975;NA;0,012486;0,016516;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;0,26811
25;25001;9;34;34;36;24;45;38;39;39;42;35;115164;115876;116065;116738;117388;120306;121116;121899;122649;123370;122572;0,0781;0,2934;0,292939;0,308383;0,20445;0,374046;0,313749;0,319937;0,317981;0,340439;0,285546;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;0,78149
29;29019;44;78;80;107;138;115;162;149;155;112;117;206396;208335;212089;213720;215315;229226;230951;232579;234071;235677;228281;0,2132;0,3744;0,3772;0,500655;0,640921;0,501688;0,701447;0,640643;0,662192;0,475227;0,512526;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;0,213182
21;21017;25;27;26;62;78;64;79;86;90;92;100;401375;404793;416131;420297;424136;428592;431688;434610;437336;439865;442882;0,0623;0,0667;0,06248;0,147515;0,183903;0,149326;0,183003;0,197879;0,205791;0,209155;0,225794;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;0,62286
43;43016;95;101;115;98;118;99;101;115;163;132;152;742317;750766;769626;778527;787135;818896;826612;833878;840752;847250;877518;0,1280;0,1345;0,149423;0,125879;0,149911;0,120894;0,122185;0,13791;0,193874;0,155798;0,173216;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;0,127978
52;52006;18;30;26;23;29;28;19;41;34;38;45;223083;223970;231086;232688;234079;242621;244394;246135;247830;249478;249632;0,0807;0,1339;0,112512;0,098845;0,12389;0,115406;0,077743;0,166575;0,137191;0,152318;0,180265;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;0,8687
43;43006;4;1;0;2;3;2;3;3;3;3;4;67893;67618;66075;65770;65480;67604;67463;67331;67208;67089;64493;0,0589;0,0148;NA;0,030409;0,045816;0,029584;0,044469;0,044556;0,044638;0,044717;0,062022;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;0,58916
24;24002;19;19;23;13;7;17;17;20;36;34;48;74576;74949;72466;72615;72774;75370;76856;75814;76029;76239;75226;0,2548;0,2535;0,31739;0,179026;0,096188;0,225554;0,221193;0,263804;0,473504;0,445966;0,638077;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;0,254774
23;23029;5;5;9;13;16;17;18;25;29;17;24;97548;98329;95376;95823;96261;97815;98157;98489;98807;99110;99797;0,0513;0,0509;0,094363;0,135667;0,166215;0,173797;0,18338;0,253835;0,293501;0,171527;0,240488;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;0,51257
52;52005;5;3;0;3;3;4;4;9;13;13;8;62777;63416;62656;63201;63695;66188;66803;67406;67994;68565;69042;0,0796;0,0473;NA;0,047468;0,047099;0,060434;0,059878;0,133519;0,191193;0,189601;0,115871;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;0,79647
21;21021;1;2;0;3;1;1;1;3;5;1;2;67194;67660;68011;69095;69548;70058;70395;70710;71007;71282;72070;0,0149;0,0296;NA;0,043418;0,014379;0,014274;0,014206;0,042427;0,070416;0,014029;0,027751;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;0,14882
21;21018;4;4;12;8;8;14;11;22;20;13;13;207901;209665;209373;210912;212427;214158;215316;216408;217425;218371;220558;0,0192;0,0191;0,057314;0,037931;0,03766;0,065372;0,051088;0,10166;0,091986;0,059532;0,058941;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;0,1924
22;22012;4;4;4;4;7;2;3;3;5;6;4;85443;86303;82578;83068;83529;84144;84381;84591;84775;84932;86152;0,0468;0,0463;0,048439;0,048153;0,083803;0,023769;0,035553;0,035465;0,05898;0,070645;0,04643;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;0,46815
21;21014;0;2;1;1;16;13;17;18;23;26;21;208916;211503;219678;222736;225548;234229;236667;238969;240987;242977;243323;NA;0,0095;0,004552;0,00449;0,070938;0,055501;0,071831;0,075324;0,095441;0,107006;0,086305;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;
42;42002;37;29;20;34;40;31;46;44;40;25;22;399432;402987;405123;408442;411687;425546;430084;434575;439032;443456;446674;0,0926;0,0720;0,049368;0,083243;0,097161;0,072848;0,106956;0,101248;0,09111;0,056375;0,049253;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;0,92632
23;23014;6;5;6;5;8;20;21;30;36;48;46;62398;62864;62506;62893;63278;64387;64700;65002;65290;65569;67264;0,0962;0,0795;0,095991;0,0795;0,126426;0,310622;0,324575;0,461524;0,551386;0,732053;0,683873;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;0,96157
21;21015;14;16;25;11;26;24;30;50;56;56;45;256054;257346;263300;266055;267789;269763;271051;272267;273399;274452;277501;0,0547;0,0622;0,094949;0,041345;0,097091;0,088967;0,11068;0,183643;0,204829;0,204043;0,162162;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;0,54676
21;21016;3;1;9;5;5;12;11;12;12;12;14;84209;85066;87335;88189;89087;90137;90879;91578;92230;92837;93313;0,0356;0,0118;0,103051;0,056696;0,056125;0,133131;0,12104;0,131036;0,13011;0,129259;0,150033;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;0,35626
32;32003;37;48;43;51;40;60;39;38;34;53;22;194465;195226;199700;200815;201881;215409;217125;218811;220456;222058;217123;0,1903;0,2459;0,215323;0,253965;0,198137;0,27854;0,17962;0,173666;0,154226;0,238676;0,101325;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;0,19266
51;51003;12;18;13;27;20;39;29;32;36;23;32;148506;150321;143380;144736;145783;147540;148564;149561;150531;151479;155831;0,0808;0,1197;0,090668;0,186547;0,13719;0,264335;0,195202;0,21396;0,239153;0,151836;0,205351;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;0,885
15;15022;22;29;19;31;27;24;22;16;16;31;53;132444;135677;136685;139513;142249;146912;149806;152614;155323;157930;160043;0,1661;0,2137;0,139006;0,222202;0,189808;0,163363;0,146857;0,10484;0,103011;0,196289;0,331161;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;0,16618
31;31028;4;5;6;1;4;6;4;3;5;6;3;89419;89454;84621;84328;84048;86263;86060;85868;85684;85508;83165;0,0447;0,0559;0,070904;0,011858;0,047592;0,069555;0,046479;0,034937;0,058354;0,070169;0,036073;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;0,44733
42;42005;3;1;2;4;4;1;5;5;3;0;6;144506;145067;141981;142320;142634;145602;146019;146436;146847;147255;147120;0,0208;0,0069;0,014086;0,028106;0,028044;0,006868;0,034242;0,034145;0,020429;NA;0,040783;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;0,276
31;31034;3;3;9;5;3;5;9;11;16;16;22;244412;246675;247310;249327;251333;261120;263295;265383;267370;269255;269250;0,0123;0,0122;0,036392;0,020054;0,011936;0,019148;0,034182;0,04145;0,059842;0,059423;0,081708;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;0,12274
23;23003;0;1;3;3;2;1;1;2;4;11;12;57432;58110;55972;56326;56740;57796;58138;58469;58785;59089;59468;NA;0,0172;0,053598;0,053261;0,035249;0,017302;0,0172;0,034206;0,068045;0,18616;0,201789;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;
29;29002;0;0;0;0;0;0;0;0;12;21;11;118413;119084;114886;115133;115428;121912;122358;122743;123104;123437;118732;NA;NA;NA;NA;NA;NA;NA;NA;0,097479;0,170127;0,092646;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;
28;28008;3;3;3;5;5;2;6;20;22;21;20;44915;45350;46853;47344;47831;49763;50315;50854;51381;51897;51680;0,0668;0,0662;0,06403;0,10561;0,104535;0,040191;0,119249;0,393283;0,428174;0,404648;0,386997;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;0,66793
42;42019;18;17;16;28;50;36;42;64;44;29;23;359564;362890;369366;372783;376053;389413;393988;398519;403016;407479;410890;0,0501;0,0468;0,043317;0,075111;0,13296;0,092447;0,106602;0,160595;0,109177;0,071169;0,055976;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;0,561
43;43011;15;13;20;12;10;9;16;23;8;22;22;154802;154574;150229;149798;149383;154354;154223;154101;153983;153875;149204;0,0969;0,0841;0,13313;0,080108;0,066942;0,058308;0,103746;0,149253;0,051954;0,142973;0,147449;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;0,96898
12;12001;3;5;8;8;10;5;4;8;9;50;48;126089;128368;131396;133691;135803;138755;141056;143320;145544;147727;154965;0,0238;0,0390;0,060885;0,059839;0,073636;0,036035;0,028358;0,055819;0,061837;0,338462;0,309747;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;0,23793
51;51017;272;251;252;279;285;268;365;315;284;184;147;833370;842021;851859;860003;868141;881902;890277;898432;906316;914056;938414;0,3264;0,2981;0,295824;0,324417;0,328288;0,303889;0,409985;0,350611;0,313356;0,201301;0,156647;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;0,326386
25;25012;9;12;9;15;10;24;21;25;29;19;32;118048;119021;119703;120581;121484;124730;125728;126686;127609;128496;127511;0,0762;0,1008;0,075186;0,124398;0,082315;0,192416;0,167027;0,197338;0,227257;0,147865;0,250959;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;0,7624
25;25013;5;7;6;9;7;17;23;7;12;11;18;96853;97159;93442;93508;93586;95177;96005;96137;96262;96383;96277;0,0516;0,0720;0,064211;0,096248;0,074798;0,178615;0,239571;0,072813;0,12466;0,114128;0,186961;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;0,51625
42;42009;3;1;8;8;5;5;9;8;8;14;4;121522;121865;122656;123052;123461;126338;126895;127447;127994;128538;128688;0,0247;0,0082;0,065223;0,065013;0,040499;0,039576;0,070925;0,062771;0,062503;0,108917;0,031083;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;0,24687
31;31025;7;4;11;7;5;12;12;21;20;12;23;150211;150746;150661;151243;151761;156904;157538;158147;158727;159277;157564;0,0466;0,0265;0,073012;0,046283;0,032947;0,07648;0,076172;0,132788;0,126003;0,07534;0,145972;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;0,4661
31;31010;1;4;6;3;4;3;7;7;6;8;7;85570;85879;82694;82779;82843;85404;85536;85663;85784;85897;84423;0,0117;0,0466;0,072557;0,036241;0,048284;0,035127;0,081837;0,081716;0,069943;0,093135;0,082916;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;0,11686
17;17008;6;10;7;5;10;5;9;9;9;18;10;120404;121144;118121;118576;119017;122716;123210;123693;124164;124621;123994;0,0498;0,0825;0,059261;0,042167;0,084022;0,040744;0,073046;0,072761;0,072485;0,144438;0,080649;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;0,49832
31;31043;36;58;39;56;74;68;93;82;92;106;83;472696;480579;483524;490510;497307;519830;526918;533720;540190;546334;553325;0,0762;0,1207;0,080658;0,114167;0,148801;0,130812;0,176498;0,153639;0,17031;0,194021;0,150002;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;0,76159
50;50010;115;115;131;115;99;111;108;98;111;109;79;470946;477046;500955;508097;515030;534220;542454;550484;558403;566225;574645;0,2442;0,2411;0,261501;0,226335;0,192222;0,20778;0,199095;0,178025;0,198781;0,192503;0,137476;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;0,244189
35;35034;3;0;3;2;8;2;1;3;1;3;1;117442;118306;116165;116777;117378;121934;122671;123389;124089;124775;125451;0,0255;NA;0,025825;0,017127;0,068156;0,016402;0,008152;0,024313;0,008059;0,024043;0,007971;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;0,25545
52;52012;344;349;422;509;492;513;444;490;482;385;342;1004910;1023514;1052406;1070631;1088240;1144025;1164835;1185247;1205123;1224478;1264317;0,3423;0,3410;0,400986;0,475421;0,452106;0,448417;0,38117;0,413416;0,399959;0,31442;0,270502;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;0,342319
29;29018;20;33;28;41;44;51;61;41;57;76;83;114395;115441;115348;116433;117308;124892;125840;126734;127570;128103;124097;0,1748;0,2859;0,242744;0,352134;0,375081;0,408353;0,484743;0,323512;0,446814;0,593273;0,668832;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;0,174833
43;43004;20;20;15;15;24;20;23;20;25;26;17;217218;217449;211685;211557;211452;218731;218925;219107;219279;219444;215299;0,0921;0,0920;0,07086;0,070903;0,113501;0,091437;0,105059;0,09128;0,11401;0,118481;0,07896;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;0,9273
25;25014;6;11;10;8;4;10;11;11;10;10;12;52927;53366;53596;54012;54414;55929;56419;56890;57342;57777;57289;0,1134;0,2061;0,186581;0,148115;0,07351;0,178798;0,19497;0,193356;0,174392;0,173079;0,209464;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;0,113364
28;28013;19;32;23;21;35;37;65;46;47;40;35;123323;124557;124667;124724;126708;130555;131762;132943;134095;135223;134506;0,1541;0,2569;0,184491;0,168372;0,276226;0,283405;0,493314;0,346013;0,350498;0,295808;0,260211;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;0,15467
29;29014;14;18;14;21;21;34;43;42;60;62;65;305669;306609;298267;298672;299146;316859;317665;316734;313827;314478;302070;0,0458;0,0587;0,046938;0,070311;0,0702;0,107303;0,135363;0,132603;0,191188;0,197152;0,215182;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;0,4581
29;29012;204;299;325;277;310;281;304;216;232;235;278;1020142;1030963;992989;996528;1003586;1068087;1075697;1082958;1091035;1097394;1062422;0,2000;0,2900;0,327295;0,277965;0,308892;0,263087;0,282607;0,199454;0,212642;0,214144;0,261666;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;0,199972
35;35002;1;2;4;2;0;0;0;1;2;3;0;103343;103552;104643;104954;105266;109046;109461;109865;110263;110649;110787;0,0097;0,0193;0,038225;0,019056;NA;NA;NA;0,009102;0,018138;0,027113;NA;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;0,9677
22;22009;2;5;6;3;5;6;12;8;12;7;16;123244;123542;121724;121722;121889;122772;122843;122905;122960;123007;124915;0,0162;0,0405;0,049292;0,024646;0,041021;0,048871;0,097686;0,065091;0,097593;0,056907;0,128087;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;0,16228
